================[ Joint Distribution ]================
Value	Probability	
[true, true, false, false, true, false, false, false, true, false]	0.0015625	
[true, true, false, false, true, false, false, false, false, true]	0.001171875	
[true, true, false, false, true, false, false, false, false, false]	0.0046875	
[true, true, false, false, false, true, true, true, true, true]	0.000115741	
[true, true, false, false, false, true, true, true, true, false]	0.000462963	
[true, true, false, false, false, true, true, true, false, true]	0.000231481	
[true, true, false, false, false, true, true, true, false, false]	0.000925926	
[true, true, false, false, false, true, true, false, true, true]	0.000173611	
[true, true, false, false, false, true, true, false, true, false]	0.000694444	
[true, true, false, false, false, true, true, false, false, true]	0.000520833	
[true, true, false, false, false, true, true, false, false, false]	0.002083333	
[true, true, false, false, false, true, false, true, true, true]	0.000173611	
[true, true, false, false, false, true, false, true, true, false]	0.000694444	
[true, true, false, false, false, true, false, true, false, true]	0.000347222	
[true, true, false, false, false, true, false, true, false, false]	0.001388889	
[true, true, false, false, false, true, false, false, true, true]	0.000390625	
[true, true, false, false, false, true, false, false, true, false]	0.0015625	
[true, true, false, false, false, true, false, false, false, true]	0.001171875	
[true, true, false, false, false, true, false, false, false, false]	0.0046875	
[true, true, false, false, false, false, true, true, true, true]	0.000260417	
[true, true, false, false, false, false, true, true, true, false]	0.001041667	
[true, true, false, false, false, false, true, true, false, true]	0.000520833	
[true, true, false, false, false, false, true, true, false, false]	0.002083333	
[true, true, false, false, false, false, true, false, true, true]	0.000390625	
[true, true, false, false, false, false, true, false, true, false]	0.0015625	
[true, true, false, false, false, false, true, false, false, true]	0.001171875	
[true, true, false, false, false, false, true, false, false, false]	0.0046875	
[true, true, false, false, false, false, false, true, true, true]	0.000585938	
[true, true, false, false, false, false, false, true, true, false]	0.00234375	
[true, true, false, false, false, false, false, true, false, true]	0.001171875	
[true, true, false, false, false, false, false, true, false, false]	0.0046875	
[true, true, false, false, false, false, false, false, true, true]	0.001318359	
[true, true, false, false, false, false, false, false, true, false]	0.005273438	
[true, true, false, false, false, false, false, false, false, true]	0.003955078	
[true, true, false, false, false, false, false, false, false, false]	0.015820313	
[true, false, true, true, true, true, true, true, true, true]	0.000022862	
[true, false, true, true, true, true, true, true, true, false]	0.000091449	
[true, false, true, true, true, true, true, true, false, true]	0.000045725	
[true, false, true, true, true, true, true, true, false, false]	0.000182899	
[true, false, true, true, true, true, true, false, true, true]	0.000034294	
[true, false, true, true, true, true, true, false, true, false]	0.000137174	
[true, false, true, true, true, true, true, false, false, true]	0.000102881	
[true, false, true, true, true, true, true, false, false, false]	0.000411523	
[true, false, true, true, true, true, false, true, true, true]	0.000034294	
[true, false, true, true, true, true, false, true, true, false]	0.000137174	
[true, false, true, true, true, true, false, true, false, true]	0.000068587	
[true, false, true, true, true, true, false, true, false, false]	0.000274348	
[true, false, true, true, true, true, false, false, true, true]	0.00007716	
[true, false, true, true, true, true, false, false, true, false]	0.000308642	
[true, false, true, true, true, true, false, false, false, true]	0.000231481	
[true, false, true, true, true, true, false, false, false, false]	0.000925926	
[true, false, true, true, true, false, true, true, true, true]	0.000034294	
[true, false, true, true, true, false, true, true, true, false]	0.000137174	
[true, false, true, true, true, false, true, true, false, true]	0.000068587	
[true, false, true, true, true, false, true, true, false, false]	0.000274348	
[true, false, true, true, true, false, true, false, true, true]	0.00005144	
[true, false, true, true, true, false, true, false, true, false]	0.000205761	
[true, false, true, true, true, false, true, false, false, true]	0.000154321	
[true, false, true, true, true, false, true, false, false, false]	0.000617284	
[true, false, true, true, true, false, false, true, true, true]	0.00007716	
[true, false, true, true, true, false, false, true, true, false]	0.000308642	
[true, false, true, true, true, false, false, true, false, true]	0.000154321	
[true, false, true, true, true, false, false, true, false, false]	0.000617284	
[true, false, true, true, true, false, false, false, true, true]	0.000173611	
[true, false, true, true, true, false, false, false, true, false]	0.000694444	
[true, false, true, true, true, false, false, false, false, true]	0.000520833	
[true, false, true, true, true, false, false, false, false, false]	0.002083333	
[true, false, true, true, false, true, true, true, true, true]	0.000034294	
[true, false, true, true, false, true, true, true, true, false]	0.000137174	
[true, false, true, true, false, true, true, true, false, true]	0.000068587	
[true, false, true, true, false, true, true, true, false, false]	0.000274348	
[true, false, true, true, false, true, true, false, true, true]	0.00005144	
[true, false, true, true, false, true, true, false, true, false]	0.000205761	
[true, false, true, true, false, true, true, false, false, true]	0.000154321	
[true, false, true, true, false, true, true, false, false, false]	0.000617284	
[true, false, true, true, false, true, false, true, true, true]	0.00005144	
[true, false, true, true, false, true, false, true, true, false]	0.000205761	
[true, false, true, true, false, true, false, true, false, true]	0.000102881	
[true, false, true, true, false, true, false, true, false, false]	0.000411523	
[true, false, true, true, false, true, false, false, true, true]	0.000115741	
[true, false, true, true, false, true, false, false, true, false]	0.000462963	
[true, false, true, true, false, true, false, false, false, true]	0.000347222	
[true, false, true, true, false, true, false, false, false, false]	0.001388889	
[true, false, true, true, false, false, true, true, true, true]	0.00007716	
[true, false, true, true, false, false, true, true, true, false]	0.000308642	
[true, false, true, true, false, false, true, true, false, true]	0.000154321	
[true, false, true, true, false, false, true, true, false, false]	0.000617284	
[true, false, true, true, false, false, true, false, true, true]	0.000115741	
[true, false, true, true, false, false, true, false, true, false]	0.000462963	
[true, false, true, true, false, false, true, false, false, true]	0.000347222	
[true, false, true, true, false, false, true, false, false, false]	0.001388889	
[true, false, true, true, false, false, false, true, true, true]	0.000173611	
[true, false, true, true, false, false, false, true, true, false]	0.000694444	
[true, false, true, true, false, false, false, true, false, true]	0.000347222	
[true, false, true, true, false, false, false, true, false, false]	0.001388889	
[true, false, true, true, false, false, false, false, true, true]	0.000390625	
[true, false, true, true, false, false, false, false, true, false]	0.0015625	
[true, false, true, true, false, false, false, false, false, true]	0.001171875	
[true, false, true, true, false, false, false, false, false, false]	0.0046875	
[true, false, true, false, true, true, true, true, true, true]	0.000034294	
[true, false, true, false, true, true, true, true, true, false]	0.000137174	
[true, false, true, false, true, true, true, true, false, true]	0.000068587	
[true, false, true, false, true, true, true, true, false, false]	0.000274348	
[true, false, true, false, true, true, true, false, true, true]	0.00005144	
[true, false, true, false, true, true, true, false, true, false]	0.000205761	
[true, false, true, false, true, true, true, false, false, true]	0.000154321	
[true, false, true, false, true, true, true, false, false, false]	0.000617284	
[true, false, true, false, true, true, false, true, true, true]	0.00005144	
[true, false, true, false, true, true, false, true, true, false]	0.000205761	
[true, false, true, false, true, true, false, true, false, true]	0.000102881	
[true, false, true, false, true, true, false, true, false, false]	0.000411523	
[true, false, true, false, true, true, false, false, true, true]	0.000115741	
[true, false, true, false, true, true, false, false, true, false]	0.000462963	
[true, false, true, false, true, true, false, false, false, true]	0.000347222	
[true, false, true, false, true, true, false, false, false, false]	0.001388889	
[true, false, true, false, true, false, true, true, true, true]	0.00005144	
[true, false, true, false, true, false, true, true, true, false]	0.000205761	
[true, false, true, false, true, false, true, true, false, true]	0.000102881	
[true, false, true, false, true, false, true, true, false, false]	0.000411523	
[true, false, true, false, true, false, true, false, true, true]	0.00007716	
[true, false, true, false, true, false, true, false, true, false]	0.000308642	
[true, false, true, false, true, false, true, false, false, true]	0.000231481	
[true, false, true, false, true, false, true, false, false, false]	0.000925926	
[true, false, true, false, true, false, false, true, true, true]	0.000115741	
[true, false, true, false, true, false, false, true, true, false]	0.000462963	
[true, false, true, false, true, false, false, true, false, true]	0.000231481	
[true, false, true, false, true, false, false, true, false, false]	0.000925926	
[true, false, true, false, true, false, false, false, true, true]	0.000260417	
[true, false, true, false, true, false, false, false, true, false]	0.001041667	
[true, false, true, false, true, false, false, false, false, true]	0.00078125	
[true, false, true, false, true, false, false, false, false, false]	0.003125	
[true, false, true, false, false, true, true, true, true, true]	0.00007716	
[true, false, true, false, false, true, true, true, true, false]	0.000308642	
[true, false, true, false, false, true, true, true, false, true]	0.000154321	
[true, false, true, false, false, true, true, true, false, false]	0.000617284	
[true, false, true, false, false, true, true, false, true, true]	0.000115741	
[true, false, true, false, false, true, true, false, true, false]	0.000462963	
[true, false, true, false, false, true, true, false, false, true]	0.000347222	
[true, false, true, false, false, true, true, false, false, false]	0.001388889	
[true, false, true, false, false, true, false, true, true, true]	0.000115741	
[true, false, true, false, false, true, false, true, true, false]	0.000462963	
[true, false, true, false, false, true, false, true, false, true]	0.000231481	
[true, false, true, false, false, true, false, true, false, false]	0.000925926	
[true, false, true, false, false, true, false, false, true, true]	0.000260417	
[true, false, true, false, false, true, false, false, true, false]	0.001041667	
[true, false, true, false, false, true, false, false, false, true]	0.00078125	
[true, false, true, false, false, true, false, false, false, false]	0.003125	
[true, false, true, false, false, false, true, true, true, true]	0.000173611	
[true, false, true, false, false, false, true, true, true, false]	0.000694444	
[true, false, true, false, false, false, true, true, false, true]	0.000347222	
[true, false, true, false, false, false, true, true, false, false]	0.001388889	
[true, false, true, false, false, false, true, false, true, true]	0.000260417	
[true, false, true, false, false, false, true, false, true, false]	0.001041667	
[true, false, true, false, false, false, true, false, false, true]	0.00078125	
[true, false, true, false, false, false, true, false, false, false]	0.003125	
[true, false, true, false, false, false, false, true, true, true]	0.000390625	
[true, false, true, false, false, false, false, true, true, false]	0.0015625	
[true, false, true, false, false, false, false, true, false, true]	0.00078125	
[true, false, true, false, false, false, false, true, false, false]	0.003125	
[true, false, true, false, false, false, false, false, true, true]	0.000878906	
[true, false, true, false, false, false, false, false, true, false]	0.003515625	
[true, false, true, false, false, false, false, false, false, true]	0.002636719	
[true, false, true, false, false, false, false, false, false, false]	0.010546875	
[true, false, false, true, true, true, true, true, true, true]	0.00005144	
[true, false, false, true, true, true, true, true, true, false]	0.000205761	
[true, false, false, true, true, true, true, true, false, true]	0.000102881	
[true, false, false, true, true, true, true, true, false, false]	0.000411523	
[true, false, false, true, true, true, true, false, true, true]	0.00007716	
[true, false, false, true, true, true, true, false, true, false]	0.000308642	
[true, false, false, true, true, true, true, false, false, true]	0.000231481	
[true, false, false, true, true, true, true, false, false, false]	0.000925926	
[true, false, false, true, true, true, false, true, true, true]	0.00007716	
[true, false, false, true, true, true, false, true, true, false]	0.000308642	
[true, false, false, true, true, true, false, true, false, true]	0.000154321	
[true, false, false, true, true, true, false, true, false, false]	0.000617284	
[true, false, false, true, true, true, false, false, true, true]	0.000173611	
[true, false, false, true, true, true, false, false, true, false]	0.000694444	
[true, false, false, true, true, true, false, false, false, true]	0.000520833	
[true, false, false, true, true, true, false, false, false, false]	0.002083333	
[true, false, false, true, true, false, true, true, true, true]	0.00007716	
[true, false, false, true, true, false, true, true, true, false]	0.000308642	
[true, false, false, true, true, false, true, true, false, true]	0.000154321	
[true, false, false, true, true, false, true, true, false, false]	0.000617284	
[true, false, false, true, true, false, true, false, true, true]	0.000115741	
[true, false, false, true, true, false, true, false, true, false]	0.000462963	
[true, false, false, true, true, false, true, false, false, true]	0.000347222	
[true, false, false, true, true, false, true, false, false, false]	0.001388889	
[true, false, false, true, true, false, false, true, true, true]	0.000173611	
[true, false, false, true, true, false, false, true, true, false]	0.000694444	
[true, false, false, true, true, false, false, true, false, true]	0.000347222	
[true, false, false, true, true, false, false, true, false, false]	0.001388889	
[true, false, false, true, true, false, false, false, true, true]	0.000390625	
[true, false, false, true, true, false, false, false, true, false]	0.0015625	
[true, false, false, true, true, false, false, false, false, true]	0.001171875	
[true, false, false, true, true, false, false, false, false, false]	0.0046875	
[true, false, false, true, false, true, true, true, true, true]	0.00007716	
[true, false, false, true, false, true, true, true, true, false]	0.000308642	
[true, false, false, true, false, true, true, true, false, true]	0.000154321	
[true, false, false, true, false, true, true, true, false, false]	0.000617284	
[true, false, false, true, false, true, true, false, true, true]	0.000115741	
[true, false, false, true, false, true, true, false, true, false]	0.000462963	
[true, false, false, true, false, true, true, false, false, true]	0.000347222	
[true, false, false, true, false, true, true, false, false, false]	0.001388889	
[true, false, false, true, false, true, false, true, true, true]	0.000115741	
[true, false, false, true, false, true, false, true, true, false]	0.000462963	
[true, false, false, true, false, true, false, true, false, true]	0.000231481	
[true, false, false, true, false, true, false, true, false, false]	0.000925926	
[true, false, false, true, false, true, false, false, true, true]	0.000260417	
[true, false, false, true, false, true, false, false, true, false]	0.001041667	
[true, false, false, true, false, true, false, false, false, true]	0.00078125	
[true, false, false, true, false, true, false, false, false, false]	0.003125	
[true, false, false, true, false, false, true, true, true, true]	0.000173611	
[true, false, false, true, false, false, true, true, true, false]	0.000694444	
[true, false, false, true, false, false, true, true, false, true]	0.000347222	
[true, false, false, true, false, false, true, true, false, false]	0.001388889	
[true, false, false, true, false, false, true, false, true, true]	0.000260417	
[true, false, false, true, false, false, true, false, true, false]	0.001041667	
[true, false, false, true, false, false, true, false, false, true]	0.00078125	
[true, false, false, true, false, false, true, false, false, false]	0.003125	
[true, false, false, true, false, false, false, true, true, true]	0.000390625	
[true, false, false, true, false, false, false, true, true, false]	0.0015625	
[true, false, false, true, false, false, false, true, false, true]	0.00078125	
[true, false, false, true, false, false, false, true, false, false]	0.003125	
[true, false, false, true, false, false, false, false, true, true]	0.000878906	
[true, false, false, true, false, false, false, false, true, false]	0.003515625	
[true, false, false, true, false, false, false, false, false, true]	0.002636719	
[true, false, false, true, false, false, false, false, false, false]	0.010546875	
[true, false, false, false, true, true, true, true, true, true]	0.000115741	
[true, false, false, false, true, true, true, true, true, false]	0.000462963	
[true, false, false, false, true, true, true, true, false, true]	0.000231481	
[true, false, false, false, true, true, true, true, false, false]	0.000925926	
[true, false, false, false, true, true, true, false, true, true]	0.000173611	
[true, false, false, false, true, true, true, false, true, false]	0.000694444	
[true, false, false, false, true, true, true, false, false, true]	0.000520833	
[true, false, false, false, true, true, true, false, false, false]	0.002083333	
[true, false, false, false, true, true, false, true, true, true]	0.000173611	
[true, false, false, false, true, true, false, true, true, false]	0.000694444	
[true, false, false, false, true, true, false, true, false, true]	0.000347222	
[true, false, false, false, true, true, false, true, false, false]	0.001388889	
[true, false, false, false, true, true, false, false, true, true]	0.000390625	
[true, false, false, false, true, true, false, false, true, false]	0.0015625	
[true, false, false, false, true, true, false, false, false, true]	0.001171875	
[true, false, false, false, true, true, false, false, false, false]	0.0046875	
[true, false, false, false, true, false, true, true, true, true]	0.000173611	
[true, false, false, false, true, false, true, true, true, false]	0.000694444	
[true, false, false, false, true, false, true, true, false, true]	0.000347222	
[true, false, false, false, true, false, true, true, false, false]	0.001388889	
[true, false, false, false, true, false, true, false, true, true]	0.000260417	
[true, false, false, false, true, false, true, false, true, false]	0.001041667	
[true, false, false, false, true, false, true, false, false, true]	0.00078125	
[true, false, false, false, true, false, true, false, false, false]	0.003125	
[true, false, false, false, true, false, false, true, true, true]	0.000390625	
[true, false, false, false, true, false, false, true, true, false]	0.0015625	
[true, false, false, false, true, false, false, true, false, true]	0.00078125	
[true, false, false, false, true, false, false, true, false, false]	0.003125	
[true, false, false, false, true, false, false, false, true, true]	0.000878906	
[true, false, false, false, true, false, false, false, true, false]	0.003515625	
[true, false, false, false, true, false, false, false, false, true]	0.002636719	
[true, false, false, false, true, false, false, false, false, false]	0.010546875	
[true, false, false, false, false, true, true, true, true, true]	0.000260417	
[true, false, false, false, false, true, true, true, true, false]	0.001041667	
[true, false, false, false, false, true, true, true, false, true]	0.000520833	
[true, false, false, false, false, true, true, true, false, false]	0.002083333	
[true, false, false, false, false, true, true, false, true, true]	0.000390625	
[true, false, false, false, false, true, true, false, true, false]	0.0015625	
[true, false, false, false, false, true, true, false, false, true]	0.001171875	
[true, false, false, false, false, true, true, false, false, false]	0.0046875	
[true, false, false, false, false, true, false, true, true, true]	0.000390625	
[true, false, false, false, false, true, false, true, true, false]	0.0015625	
[true, false, false, false, false, true, false, true, false, true]	0.00078125	
[true, false, false, false, false, true, false, true, false, false]	0.003125	
[true, false, false, false, false, true, false, false, true, true]	0.000878906	
[true, false, false, false, false, true, false, false, true, false]	0.003515625	
[true, false, false, false, false, true, false, false, false, true]	0.002636719	
[true, false, false, false, false, true, false, false, false, false]	0.010546875	
[true, false, false, false, false, false, true, true, true, true]	0.000585938	
[true, false, false, false, false, false, true, true, true, false]	0.00234375	
[true, false, false, false, false, false, true, true, false, true]	0.001171875	
[true, false, false, false, false, false, true, true, false, false]	0.0046875	
[true, false, false, false, false, false, true, false, true, true]	0.000878906	
[true, false, false, false, false, false, true, false, true, false]	0.003515625	
[true, false, false, false, false, false, true, false, false, true]	0.002636719	
[true, false, false, false, false, false, true, false, false, false]	0.010546875	
[true, false, false, false, false, false, false, true, true, true]	0.001318359	
[true, false, false, false, false, false, false, true, true, false]	0.005273437	
[true, false, false, false, false, false, false, true, false, true]	0.002636719	
[true, false, false, false, false, false, false, true, false, false]	0.010546875	
[true, false, false, false, false, false, false, false, true, true]	0.002966309	
[true, false, false, false, false, false, false, false, true, false]	0.011865234	
[true, false, false, false, false, false, false, false, false, true]	0.008898926	
[true, false, false, false, false, false, false, false, false, false]	0.035595703	
[false, true, true, true, true, true, true, true, true, true]	0.000009526	
[false, true, true, true, true, true, true, true, true, false]	0.00004763	
[false, true, true, true, true, true, true, true, false, true]	0.000019052	
[false, true, true, true, true, true, true, true, false, false]	0.00009526	
[false, true, true, true, true, true, true, false, true, true]	0.000014289	
[false, true, true, true, true, true, true, false, true, false]	0.000071445	
[false, true, true, true, true, true, true, false, false, true]	0.000042867	
[false, true, true, true, true, true, true, false, false, false]	0.000214335	
[false, true, true, true, true, true, false, true, true, true]	0.000014289	
[false, true, true, true, true, true, false, true, true, false]	0.000071445	
[false, true, true, true, true, true, false, true, false, true]	0.000028578	
[false, true, true, true, true, true, false, true, false, false]	0.00014289	
[false, true, true, true, true, true, false, false, true, true]	0.00003215	
[false, true, true, true, true, true, false, false, true, false]	0.000160751	
[false, true, true, true, true, true, false, false, false, true]	0.000096451	
[false, true, true, true, true, true, false, false, false, false]	0.000482253	
[false, true, true, true, true, false, true, true, true, true]	0.000014289	
[false, true, true, true, true, false, true, true, true, false]	0.000071445	
[false, true, true, true, true, false, true, true, false, true]	0.000028578	
[false, true, true, true, true, false, true, true, false, false]	0.00014289	
[false, true, true, true, true, false, true, false, true, true]	0.000021433	
[false, true, true, true, true, false, true, false, true, false]	0.000107167	
[false, true, true, true, true, false, true, false, false, true]	0.0000643	
[false, true, true, true, true, false, true, false, false, false]	0.000321502	
[false, true, true, true, true, false, false, true, true, true]	0.00003215	
[false, true, true, true, true, false, false, true, true, false]	0.000160751	
[false, true, true, true, true, false, false, true, false, true]	0.0000643	
[false, true, true, true, true, false, false, true, false, false]	0.000321502	
[false, true, true, true, true, false, false, false, true, true]	0.000072338	
[false, true, true, true, true, false, false, false, true, false]	0.00036169	
[false, true, true, true, true, false, false, false, false, true]	0.000217014	
[false, true, true, true, true, false, false, false, false, false]	0.001085069	
[false, true, true, true, false, true, true, true, true, true]	0.000014289	
[false, true, true, true, false, true, true, true, true, false]	0.000071445	
[false, true, true, true, false, true, true, true, false, true]	0.000028578	
[false, true, true, true, false, true, true, true, false, false]	0.00014289	
[false, true, true, true, false, true, true, false, true, true]	0.000021433	
[false, true, true, true, false, true, true, false, true, false]	0.000107167	
[false, true, true, true, false, true, true, false, false, true]	0.0000643	
[false, true, true, true, false, true, true, false, false, false]	0.000321502	
[false, true, true, true, false, true, false, true, true, true]	0.000021433	
[false, true, true, true, false, true, false, true, true, false]	0.000107167	
[false, true, true, true, false, true, false, true, false, true]	0.000042867	
[false, true, true, true, false, true, false, true, false, false]	0.000214335	
[false, true, true, true, false, true, false, false, true, true]	0.000048225	
[false, true, true, true, false, true, false, false, true, false]	0.000241127	
[false, true, true, true, false, true, false, false, false, true]	0.000144676	
[false, true, true, true, false, true, false, false, false, false]	0.00072338	
[false, true, true, true, false, false, true, true, true, true]	0.00003215	
[false, true, true, true, false, false, true, true, true, false]	0.000160751	
[false, true, true, true, false, false, true, true, false, true]	0.0000643	
[false, true, true, true, false, false, true, true, false, false]	0.000321502	
[false, true, true, true, false, false, true, false, true, true]	0.000048225	
[false, true, true, true, false, false, true, false, true, false]	0.000241127	
[false, true, true, true, false, false, true, false, false, true]	0.000144676	
[false, true, true, true, false, false, true, false, false, false]	0.00072338	
[false, true, true, true, false, false, false, true, true, true]	0.000072338	
[false, true, true, true, false, false, false, true, true, false]	0.00036169	
[false, true, true, true, false, false, false, true, false, true]	0.000144676	
[false, true, true, true, false, false, false, true, false, false]	0.00072338	
[false, true, true, true, false, false, false, false, true, true]	0.00016276	
[false, true, true, true, false, false, false, false, true, false]	0.000813802	
[false, true, true, true, false, false, false, false, false, true]	0.000488281	
[false, true, true, true, false, false, false, false, false, false]	0.002441406	
[false, true, true, false, true, true, true, true, true, true]	0.000014289	
[false, true, true, false, true, true, true, true, true, false]	0.000071445	
[false, true, true, false, true, true, true, true, false, true]	0.000028578	
[false, true, true, false, true, true, true, true, false, false]	0.00014289	
[false, true, true, false, true, true, true, false, true, true]	0.000021433	
[false, true, true, false, true, true, true, false, true, false]	0.000107167	
[false, true, true, false, true, true, true, false, false, true]	0.0000643	
[false, true, true, false, true, true, true, false, false, false]	0.000321502	
[false, true, true, false, true, true, false, true, true, true]	0.000021433	
[false, true, true, false, true, true, false, true, true, false]	0.000107167	
[false, true, true, false, true, true, false, true, false, true]	0.000042867	
[false, true, true, false, true, true, false, true, false, false]	0.000214335	
[false, true, true, false, true, true, false, false, true, true]	0.000048225	
[false, true, true, false, true, true, false, false, true, false]	0.000241127	
[false, true, true, false, true, true, false, false, false, true]	0.000144676	
[false, true, true, false, true, true, false, false, false, false]	0.00072338	
[false, true, true, false, true, false, true, true, true, true]	0.000021433	
[false, true, true, false, true, false, true, true, true, false]	0.000107167	
[false, true, true, false, true, false, true, true, false, true]	0.000042867	
[false, true, true, false, true, false, true, true, false, false]	0.000214335	
[false, true, true, false, true, false, true, false, true, true]	0.00003215	
[false, true, true, false, true, false, true, false, true, false]	0.000160751	
[false, true, true, false, true, false, true, false, false, true]	0.000096451	
[false, true, true, false, true, false, true, false, false, false]	0.000482253	
[false, true, true, false, true, false, false, true, true, true]	0.000048225	
[false, true, true, false, true, false, false, true, true, false]	0.000241127	
[false, true, true, false, true, false, false, true, false, true]	0.000096451	
[false, true, true, false, true, false, false, true, false, false]	0.000482253	
[false, true, true, false, true, false, false, false, true, true]	0.000108507	
[false, true, true, false, true, false, false, false, true, false]	0.000542535	
[false, true, true, false, true, false, false, false, false, true]	0.000325521	
[false, true, true, false, true, false, false, false, false, false]	0.001627604	
[false, true, true, false, false, true, true, true, true, true]	0.00003215	
[false, true, true, false, false, true, true, true, true, false]	0.000160751	
[false, true, true, false, false, true, true, true, false, true]	0.0000643	
[false, true, true, false, false, true, true, true, false, false]	0.000321502	
[false, true, true, false, false, true, true, false, true, true]	0.000048225	
[false, true, true, false, false, true, true, false, true, false]	0.000241127	
[false, true, true, false, false, true, true, false, false, true]	0.000144676	
[false, true, true, false, false, true, true, false, false, false]	0.00072338	
[false, true, true, false, false, true, false, true, true, true]	0.000048225	
[false, true, true, false, false, true, false, true, true, false]	0.000241127	
[false, true, true, false, false, true, false, true, false, true]	0.000096451	
[false, true, true, false, false, true, false, true, false, false]	0.000482253	
[false, true, true, false, false, true, false, false, true, true]	0.000108507	
[false, true, true, false, false, true, false, false, true, false]	0.000542535	
[false, true, true, false, false, true, false, false, false, true]	0.000325521	
[false, true, true, false, false, true, false, false, false, false]	0.001627604	
[false, true, true, false, false, false, true, true, true, true]	0.000072338	
[false, true, true, false, false, false, true, true, true, false]	0.00036169	
[false, true, true, false, false, false, true, true, false, true]	0.000144676	
[false, true, true, false, false, false, true, true, false, false]	0.00072338	
[false, true, true, false, false, false, true, false, true, true]	0.000108507	
[false, true, true, false, false, false, true, false, true, false]	0.000542535	
[false, true, true, false, false, false, true, false, false, true]	0.000325521	
[false, true, true, false, false, false, true, false, false, false]	0.001627604	
[false, true, true, false, false, false, false, true, true, true]	0.00016276	
[false, true, true, false, false, false, false, true, true, false]	0.000813802	
[false, true, true, false, false, false, false, true, false, true]	0.000325521	
[false, true, true, false, false, false, false, true, false, false]	0.001627604	
[false, true, true, false, false, false, false, false, true, true]	0.000366211	
[false, true, true, false, false, false, false, false, true, false]	0.001831055	
[false, true, true, false, false, false, false, false, false, true]	0.001098633	
[false, true, true, false, false, false, false, false, false, false]	0.005493164	
[false, true, false, true, true, true, true, true, true, true]	0.000014289	
[false, true, false, true, true, true, true, true, true, false]	0.000071445	
[false, true, false, true, true, true, true, true, false, true]	0.000028578	
[false, true, false, true, true, true, true, true, false, false]	0.00014289	
[false, true, false, true, true, true, true, false, true, true]	0.000021433	
[false, true, false, true, true, true, true, false, true, false]	0.000107167	
[false, true, false, true, true, true, true, false, false, true]	0.0000643	
[false, true, false, true, true, true, true, false, false, false]	0.000321502	
[false, true, false, true, true, true, false, true, true, true]	0.000021433	
[false, true, false, true, true, true, false, true, true, false]	0.000107167	
[false, true, false, true, true, true, false, true, false, true]	0.000042867	
[false, true, false, true, true, true, false, true, false, false]	0.000214335	
[false, true, false, true, true, true, false, false, true, true]	0.000048225	
[false, true, false, true, true, true, false, false, true, false]	0.000241127	
[false, true, false, true, true, true, false, false, false, true]	0.000144676	
[false, true, false, true, true, true, false, false, false, false]	0.00072338	
[false, true, false, true, true, false, true, true, true, true]	0.000021433	
[false, true, false, true, true, false, true, true, true, false]	0.000107167	
[false, true, false, true, true, false, true, true, false, true]	0.000042867	
[false, true, false, true, true, false, true, true, false, false]	0.000214335	
[false, true, false, true, true, false, true, false, true, true]	0.00003215	
[false, true, false, true, true, false, true, false, true, false]	0.000160751	
[false, true, false, true, true, false, true, false, false, true]	0.000096451	
[false, true, false, true, true, false, true, false, false, false]	0.000482253	
[false, true, false, true, true, false, false, true, true, true]	0.000048225	
[false, true, false, true, true, false, false, true, true, false]	0.000241127	
[false, true, false, true, true, false, false, true, false, true]	0.000096451	
[false, true, false, true, true, false, false, true, false, false]	0.000482253	
[false, true, false, true, true, false, false, false, true, true]	0.000108507	
[false, true, false, true, true, false, false, false, true, false]	0.000542535	
[false, true, false, true, true, false, false, false, false, true]	0.000325521	
[false, true, false, true, true, false, false, false, false, false]	0.001627604	
[false, true, false, true, false, true, true, true, true, true]	0.000021433	
[false, true, false, true, false, true, true, true, true, false]	0.000107167	
[false, true, false, true, false, true, true, true, false, true]	0.000042867	
[false, true, false, true, false, true, true, true, false, false]	0.000214335	
[false, true, false, true, false, true, true, false, true, true]	0.00003215	
[false, true, false, true, false, true, true, false, true, false]	0.000160751	
[false, true, false, true, false, true, true, false, false, true]	0.000096451	
[false, true, false, true, false, true, true, false, false, false]	0.000482253	
[false, true, false, true, false, true, false, true, true, true]	0.00003215	
[false, true, false, true, false, true, false, true, true, false]	0.000160751	
[false, true, false, true, false, true, false, true, false, true]	0.0000643	
[false, true, false, true, false, true, false, true, false, false]	0.000321502	
[false, true, false, true, false, true, false, false, true, true]	0.000072338	
[false, true, false, true, false, true, false, false, true, false]	0.00036169	
[false, true, false, true, false, true, false, false, false, true]	0.000217014	
[false, true, false, true, false, true, false, false, false, false]	0.001085069	
[false, true, false, true, false, false, true, true, true, true]	0.000048225	
[false, true, false, true, false, false, true, true, true, false]	0.000241127	
[false, true, false, true, false, false, true, true, false, true]	0.000096451	
[false, true, false, true, false, false, true, true, false, false]	0.000482253	
[false, true, false, true, false, false, true, false, true, true]	0.000072338	
[false, true, false, true, false, false, true, false, true, false]	0.00036169	
[false, true, false, true, false, false, true, false, false, true]	0.000217014	
[false, true, false, true, false, false, true, false, false, false]	0.001085069	
[false, true, false, true, false, false, false, true, true, true]	0.000108507	
[false, true, false, true, false, false, false, true, true, false]	0.000542535	
[false, true, false, true, false, false, false, true, false, true]	0.000217014	
[false, true, false, true, false, false, false, true, false, false]	0.001085069	
[false, true, false, true, false, false, false, false, true, true]	0.000244141	
[false, true, false, true, false, false, false, false, true, false]	0.001220703	
[false, true, false, true, false, false, false, false, false, true]	0.000732422	
